order_item_id,order_id,product_id,quantity,unit_price,discount_percent
OITEM004592,ORD000720,PROD0118,3,585.1,14.7
OITEM004593,ORD000720,PROD0128,4,1092.98,23.2
OITEM004594,ORD000720,PROD0119,1,1831.79,2.6
OITEM004595,ORD002992,PROD0026,2,38743.9,7.2
OITEM004596,ORD002992,PROD0050,2,4257.95,23.4
OITEM004597,ORD002992,PROD0052,1,2651.92,16.1
OITEM004598,ORD001962,PROD0145,1,9995.63,15.4
OITEM004599,ORD001962,PROD0132,2,212.81,24.1
OITEM004600,ORD001962,PROD0166,2,112.7,1.5
OITEM004601,ORD002755,PROD0142,1,3150.41,22.8
OITEM004602,ORD000574,PROD0050,2,4291.92,19.1
OITEM004603,ORD000574,PROD0139,1,1488.53,5.4
OITEM004604,ORD000574,PROD0020,2,20530.07,10.1
OITEM004605,ORD001506,PROD0119,3,1827.73,7.2
OITEM004606,ORD000845,PROD0088,2,4916.76,4.1
OITEM004607,ORD000845,PROD0066,1,765.02,18.2
OITEM004608,ORD000845,PROD0113,1,8172.05,2.5
OITEM004609,ORD000845,PROD0176,4,1201.21,13.6
OITEM004610,ORD001116,PROD0066,1,763.65,19.8
OITEM004611,ORD000266,PROD0112,3,6011.17,20.7
OITEM004612,ORD000266,PROD0046,2,2550.28,17.8
OITEM004613,ORD000266,PROD0128,1,1097.76,3.1
OITEM004614,ORD000266,PROD0135,2,2847.17,11.0
OITEM004615,ORD003115,PROD0136,1,3102.55,9.4
OITEM004616,ORD003115,PROD0066,5,779.58,19.3
OITEM004617,ORD000219,PROD0183,1,994.98,1.9
OITEM004618,ORD001958,PROD0120,1,3099.36,11.1
OITEM004619,ORD000659,PROD0021,1,45973.45,13.6
OITEM004620,ORD001093,PROD0035,2,24313.3,12.4
OITEM004621,ORD001093,PROD0002,1,35944.62,9.4
OITEM004622,ORD001093,PROD0024,1,22067.16,19.3
OITEM004623,ORD001093,PROD0096,1,14146.86,12.5
OITEM004624,ORD001990,PROD0006,4,19726.77,16.1
OITEM004625,ORD001990,PROD0047,1,3144.81,20.7
OITEM004626,ORD001990,PROD0095,1,6909.79,22.8
OITEM004627,ORD001990,PROD0121,4,3113.9,11.5
OITEM004628,ORD001930,PROD0116,3,12443.04,4.0
OITEM004629,ORD001930,PROD0135,1,2922.71,2.6
OITEM004630,ORD001930,PROD0003,3,32905.45,7.5
OITEM004631,ORD001930,PROD0112,5,6237.81,0.8
OITEM004632,ORD001735,PROD0134,2,695.96,1.5
OITEM004633,ORD001735,PROD0135,3,2956.65,2.4
OITEM004634,ORD002863,PROD0156,1,17612.18,23.5
OITEM004635,ORD001066,PROD0188,2,4478.2,16.7
OITEM004636,ORD001066,PROD0173,3,172.82,3.8
OITEM004637,ORD000582,PROD0063,3,2182.03,12.4
OITEM004638,ORD002752,PROD0165,1,205.9,22.8
OITEM004639,ORD002752,PROD0066,1,815.85,1.6
OITEM004640,ORD001271,PROD0165,1,213.98,22.8
OITEM004641,ORD001271,PROD0127,1,1457.1,20.4
OITEM004642,ORD001929,PROD0125,2,2708.07,3.8
OITEM004643,ORD001929,PROD0120,1,3181.24,13.1
OITEM004644,ORD001929,PROD0066,2,793.77,8.2
OITEM004645,ORD001929,PROD0005,1,5922.52,17.5
OITEM004646,ORD002061,PROD0031,3,5372.99,22.0
OITEM004647,ORD002061,PROD0119,1,1739.29,7.4
OITEM004648,ORD000376,PROD0006,1,19739.07,10.8
OITEM004649,ORD000376,PROD0128,1,1035.1,2.2
OITEM004650,ORD000376,PROD0119,1,1815.34,7.3
OITEM004651,ORD000376,PROD0121,1,3186.49,10.3
OITEM004652,ORD001487,PROD0130,4,3647.54,2.2
OITEM004653,ORD001021,PROD0165,1,208.62,6.1
OITEM004654,ORD001021,PROD0128,2,1058.29,0.7
OITEM004655,ORD001021,PROD0172,1,990.85,15.2
OITEM004656,ORD001021,PROD0034,1,20881.97,10.6
OITEM004657,ORD002314,PROD0142,4,3109.4,10.4
OITEM004658,ORD002074,PROD0192,2,922.81,0.5
OITEM004659,ORD003078,PROD0066,1,765.76,18.6
OITEM004660,ORD003078,PROD0075,4,2272.86,4.9
OITEM004661,ORD000011,PROD0121,4,3359.68,19.2
OITEM004662,ORD001855,PROD0192,1,921.36,14.0
OITEM004663,ORD002741,PROD0092,2,5489.42,5.1
OITEM004664,ORD002741,PROD0193,3,5064.24,6.2
OITEM004665,ORD001978,PROD0180,2,573.57,5.5
OITEM004666,ORD002077,PROD0136,1,3124.25,16.6
OITEM004667,ORD000392,PROD0009,1,18904.14,2.0
OITEM004668,ORD001718,PROD0112,2,6383.11,7.7
OITEM004669,ORD001718,PROD0150,2,17348.85,5.0
OITEM004670,ORD000397,PROD0114,1,15205.86,2.7
OITEM004671,ORD000397,PROD0052,1,2871.51,1.0
OITEM004672,ORD000397,PROD0120,1,3017.06,14.2
OITEM004673,ORD000954,PROD0172,1,1051.16,2.1
OITEM004674,ORD000954,PROD0135,1,3080.82,19.4
OITEM004675,ORD002057,PROD0135,1,3075.63,6.0
OITEM004676,ORD002985,PROD0112,2,6073.46,9.2
OITEM004677,ORD000875,PROD0095,1,7024.77,17.7
OITEM004678,ORD003080,PROD0064,1,557.82,15.5
OITEM004679,ORD003080,PROD0047,1,2951.56,24.5
OITEM004680,ORD003080,PROD0135,4,2885.26,4.5
OITEM004681,ORD001270,PROD0112,1,6526.38,18.1
OITEM004682,ORD001270,PROD0024,2,21703.62,17.8
OITEM004683,ORD001270,PROD0133,1,3073.99,11.8
OITEM004684,ORD002913,PROD0066,2,800.99,22.6
OITEM004685,ORD002913,PROD0121,1,3131.52,24.9
OITEM004686,ORD002913,PROD0004,2,26994.2,18.1
OITEM004687,ORD002913,PROD0132,1,209.94,5.4
OITEM004688,ORD003161,PROD0047,1,3028.17,7.5
OITEM004689,ORD003161,PROD0125,1,2919.25,14.0
OITEM004690,ORD003020,PROD0121,3,3192.85,21.4
OITEM004691,ORD003020,PROD0183,1,946.18,18.2
OITEM004692,ORD003020,PROD0031,2,5131.54,2.8
OITEM004693,ORD003020,PROD0166,1,114.0,14.4
OITEM004694,ORD001029,PROD0063,1,2094.37,0.0
OITEM004695,ORD001654,PROD0004,1,28021.82,15.2
OITEM004696,ORD001654,PROD0136,1,3038.48,6.0
OITEM004697,ORD001654,PROD0101,1,15308.11,0.3
OITEM004698,ORD002019,PROD0128,1,1058.87,3.3
OITEM004699,ORD002310,PROD0066,2,811.96,6.9
OITEM004700,ORD002310,PROD0128,1,1079.62,22.6
OITEM004701,ORD000290,PROD0112,1,6309.51,2.4
OITEM004702,ORD000290,PROD0183,3,972.55,21.7
OITEM004703,ORD000002,PROD0076,1,590.45,11.9
OITEM004704,ORD000002,PROD0121,3,3304.91,19.8
OITEM004705,ORD001917,PROD0031,3,5534.47,9.7
OITEM004706,ORD002909,PROD0171,1,39.33,18.3
OITEM004707,ORD002909,PROD0172,3,962.65,3.7
OITEM004708,ORD001204,PROD0119,1,1811.49,17.6
OITEM004709,ORD001204,PROD0139,1,1546.87,24.8
OITEM004710,ORD002726,PROD0132,2,211.74,16.4
OITEM004711,ORD002726,PROD0114,1,15282.59,17.7
OITEM004712,ORD000220,PROD0068,1,3370.08,12.2
OITEM004713,ORD000220,PROD0095,3,6646.26,7.2
OITEM004714,ORD000220,PROD0190,3,4936.01,6.9
OITEM004715,ORD000033,PROD0161,1,16190.97,2.0
OITEM004716,ORD000033,PROD0145,1,10087.62,12.5
OITEM004717,ORD000826,PROD0118,1,554.94,8.4
OITEM004718,ORD001386,PROD0121,3,3302.58,21.9
OITEM004719,ORD000263,PROD0128,3,1036.6,5.8
OITEM004720,ORD000263,PROD0024,1,21508.32,4.9
OITEM004721,ORD002549,PROD0063,2,2152.31,9.0
OITEM004722,ORD002549,PROD0095,1,7194.16,17.3
OITEM004723,ORD002549,PROD0037,5,21411.97,5.8
OITEM004724,ORD000757,PROD0063,1,2034.93,8.4
OITEM004725,ORD002689,PROD0171,5,37.09,20.3
OITEM004726,ORD002637,PROD0173,1,166.56,23.3
OITEM004727,ORD002637,PROD0135,1,2910.72,19.1
OITEM004728,ORD002637,PROD0144,3,1129.53,1.9
OITEM004729,ORD002008,PROD0061,3,1240.96,2.2
OITEM004730,ORD002008,PROD0171,1,36.43,8.3
OITEM004731,ORD000714,PROD0031,3,5187.78,1.1
OITEM004732,ORD000714,PROD0087,2,12763.49,22.8
OITEM004733,ORD000886,PROD0168,4,700.87,7.8
OITEM004734,ORD000886,PROD0024,1,22722.15,15.9
OITEM004735,ORD000886,PROD0166,1,108.63,13.7
OITEM004736,ORD002468,PROD0145,2,10423.85,5.8
OITEM004737,ORD002729,PROD0125,2,2801.89,4.7
OITEM004738,ORD002729,PROD0047,4,2984.48,7.1
OITEM004739,ORD002729,PROD0135,5,2845.1,7.6
OITEM004740,ORD002729,PROD0024,1,22216.91,13.8
OITEM004741,ORD003127,PROD0183,2,961.8,23.6
OITEM004742,ORD000137,PROD0030,1,4689.17,4.0
OITEM004743,ORD000137,PROD0165,1,217.17,4.7
OITEM004744,ORD000137,PROD0073,5,5420.87,17.9
OITEM004745,ORD000137,PROD0119,4,1798.76,14.4
OITEM004746,ORD001792,PROD0118,2,548.27,24.2
OITEM004747,ORD001841,PROD0087,1,12848.39,19.9
OITEM004748,ORD002137,PROD0024,5,21140.65,9.4
OITEM004749,ORD002137,PROD0166,1,110.73,8.6
OITEM004750,ORD001493,PROD0104,5,12198.44,11.3
OITEM004751,ORD001493,PROD0171,3,38.5,5.5
OITEM004752,ORD001493,PROD0119,2,1867.36,18.1
OITEM004753,ORD002843,PROD0135,3,2890.84,12.7
OITEM004754,ORD003056,PROD0181,5,946.69,9.1
OITEM004755,ORD003004,PROD0119,1,1718.99,22.7
OITEM004756,ORD003004,PROD0128,5,1070.47,5.3
OITEM004757,ORD000604,PROD0130,2,3807.3,2.4
OITEM004758,ORD000604,PROD0138,3,1762.49,4.5
OITEM004759,ORD000604,PROD0078,1,4939.51,23.2
OITEM004760,ORD000604,PROD0172,1,1051.07,2.7
OITEM004761,ORD001760,PROD0011,1,15464.61,0.5
OITEM004762,ORD001760,PROD0108,1,14586.96,15.5
OITEM004763,ORD002000,PROD0053,1,1885.34,20.8
OITEM004764,ORD002000,PROD0121,1,3299.04,9.4
OITEM004765,ORD002469,PROD0133,2,3382.5,9.3
OITEM004766,ORD002469,PROD0064,1,552.84,12.2
OITEM004767,ORD000191,PROD0135,2,2858.57,0.5
OITEM004768,ORD000191,PROD0133,2,3194.0,10.0
OITEM004769,ORD001205,PROD0192,1,873.63,15.1
OITEM004770,ORD001205,PROD0119,2,1860.14,19.7
OITEM004771,ORD001205,PROD0035,3,24534.76,6.7
OITEM004772,ORD002490,PROD0121,2,3392.42,21.1
OITEM004773,ORD002490,PROD0065,1,3591.95,4.6
OITEM004774,ORD002490,PROD0195,1,7443.7,5.3
OITEM004775,ORD001540,PROD0031,1,5284.35,8.0
OITEM004776,ORD001540,PROD0024,1,21295.28,4.1
OITEM004777,ORD001900,PROD0171,2,37.2,3.5
OITEM004778,ORD002429,PROD0066,1,827.47,17.3
OITEM004779,ORD000783,PROD0034,1,19608.76,7.5
OITEM004780,ORD000783,PROD0176,1,1195.28,15.5
OITEM004781,ORD002584,PROD0121,5,3086.15,4.3
OITEM004782,ORD001426,PROD0132,1,198.16,6.2
OITEM004783,ORD001426,PROD0047,2,2929.89,10.5
OITEM004784,ORD000753,PROD0020,1,18910.53,1.8
OITEM004785,ORD000753,PROD0166,2,105.48,17.3
OITEM004786,ORD001385,PROD0118,1,566.75,6.2
OITEM004787,ORD001385,PROD0181,1,885.24,7.9
OITEM004788,ORD001143,PROD0048,1,645.29,21.1
OITEM004789,ORD001143,PROD0166,5,113.54,8.6
OITEM004790,ORD001627,PROD0052,2,2832.93,5.2
OITEM004791,ORD001627,PROD0120,1,3170.49,5.4
OITEM004792,ORD002779,PROD0166,1,112.18,3.4
OITEM004793,ORD002779,PROD0185,1,7395.12,9.6
OITEM004794,ORD001896,PROD0031,2,5550.22,19.9
OITEM004795,ORD000712,PROD0081,1,5098.05,15.3
OITEM004796,ORD000060,PROD0166,1,109.13,23.6
OITEM004797,ORD000060,PROD0169,2,421.0,18.6
OITEM004798,ORD001453,PROD0024,1,21066.52,10.5
OITEM004799,ORD002500,PROD0166,1,110.31,1.7
OITEM004800,ORD002422,PROD0031,1,5507.73,3.7
OITEM004801,ORD002422,PROD0134,1,700.79,5.6
OITEM004802,ORD000390,PROD0173,1,174.4,2.1
OITEM004803,ORD000390,PROD0066,1,808.56,7.9
OITEM004804,ORD000441,PROD0066,2,775.41,17.6
OITEM004805,ORD001575,PROD0133,1,3160.99,18.5
OITEM004806,ORD001575,PROD0129,4,3154.48,13.4
OITEM004807,ORD001575,PROD0128,3,1057.13,7.8
OITEM004808,ORD001575,PROD0166,5,114.53,16.7
OITEM004809,ORD001123,PROD0063,3,2117.94,4.6
OITEM004810,ORD002366,PROD0024,3,21838.74,1.1
OITEM004811,ORD002427,PROD0128,3,1113.84,19.6
OITEM004812,ORD001597,PROD0078,5,5058.69,15.1
OITEM004813,ORD001611,PROD0180,2,538.65,24.0
OITEM004814,ORD001611,PROD0095,3,7132.93,10.6
OITEM004815,ORD002735,PROD0046,1,2680.73,0.3
OITEM004816,ORD000292,PROD0112,5,6352.73,0.9
OITEM004817,ORD000292,PROD0166,1,113.2,9.8
OITEM004818,ORD000292,PROD0118,3,559.13,12.6
OITEM004819,ORD000292,PROD0030,3,4723.42,1.2
OITEM004820,ORD001568,PROD0006,1,20693.09,21.9
OITEM004821,ORD001494,PROD0051,4,4947.07,6.3
OITEM004822,ORD001494,PROD0151,1,16562.71,1.3
OITEM004823,ORD001887,PROD0112,1,6101.23,7.4
OITEM004824,ORD001050,PROD0076,2,579.95,16.9
OITEM004825,ORD001050,PROD0031,1,5289.09,12.5
OITEM004826,ORD000764,PROD0099,2,1030.25,7.8
OITEM004827,ORD000764,PROD0047,3,2968.41,4.4
OITEM004828,ORD000764,PROD0028,2,51799.26,9.9
OITEM004829,ORD003108,PROD0052,1,2887.6,20.4
OITEM004830,ORD000278,PROD0176,1,1213.17,15.0
OITEM004831,ORD000278,PROD0172,1,1020.19,20.6
OITEM004832,ORD002733,PROD0066,1,807.6,11.0
OITEM004833,ORD000217,PROD0120,1,3091.79,13.0
OITEM004834,ORD000217,PROD0180,5,545.13,6.7
OITEM004835,ORD000217,PROD0132,2,200.62,12.8
OITEM004836,ORD000217,PROD0133,1,3072.29,20.3
OITEM004837,ORD002488,PROD0035,1,23232.37,23.9
OITEM004838,ORD002488,PROD0098,1,3349.41,24.3
OITEM004839,ORD001938,PROD0063,2,2084.53,13.4
OITEM004840,ORD001938,PROD0081,2,5141.49,11.8
OITEM004841,ORD001938,PROD0166,3,104.22,2.8
OITEM004842,ORD000028,PROD0119,2,1786.11,3.3
OITEM004843,ORD000028,PROD0131,3,3018.68,22.2
OITEM004844,ORD000044,PROD0066,1,780.58,4.9
OITEM004845,ORD000044,PROD0042,3,5468.63,0.8
OITEM004846,ORD003133,PROD0144,1,1124.01,4.9
OITEM004847,ORD003133,PROD0060,5,4013.36,9.1
OITEM004848,ORD000259,PROD0066,1,821.73,22.5
OITEM004849,ORD000259,PROD0166,1,105.65,16.3
OITEM004850,ORD001994,PROD0116,1,12339.87,7.3
OITEM004851,ORD002116,PROD0063,3,2027.28,22.8
OITEM004852,ORD002116,PROD0021,1,44299.47,16.3
OITEM004853,ORD001845,PROD0066,5,763.98,24.8
OITEM004854,ORD001845,PROD0166,1,114.42,28.9
OITEM004855,ORD001845,PROD0112,2,6471.55,32.9
OITEM004856,ORD001845,PROD0183,3,960.27,47.7
OITEM004857,ORD001657,PROD0119,2,1868.15,41.0
OITEM004858,ORD000464,PROD0135,3,3053.75,8.9
OITEM004859,ORD000464,PROD0132,2,200.79,36.9
OITEM004860,ORD000464,PROD0183,1,949.26,19.0
OITEM004861,ORD002224,PROD0166,1,108.06,21.9
OITEM004862,ORD002224,PROD0172,1,1019.31,5.9
OITEM004863,ORD002224,PROD0070,1,2896.65,6.3
OITEM004864,ORD002801,PROD0048,2,600.92,49.6
OITEM004865,ORD002801,PROD0095,2,7028.02,46.4
OITEM004866,ORD001810,PROD0046,1,2501.75,34.0
OITEM004867,ORD001752,PROD0166,4,104.82,47.7
OITEM004868,ORD003114,PROD0155,1,12481.59,19.7
OITEM004869,ORD003114,PROD0034,1,20747.51,13.7
OITEM004870,ORD003114,PROD0131,2,2949.85,34.1
OITEM004871,ORD003114,PROD0048,3,624.99,10.4
OITEM004872,ORD000702,PROD0133,1,3210.06,7.7
OITEM004873,ORD000702,PROD0121,1,3122.58,10.3
OITEM004874,ORD000652,PROD0047,3,3115.03,22.5
OITEM004875,ORD003083,PROD0182,1,275.65,43.8
OITEM004876,ORD003083,PROD0116,1,12151.03,48.8
OITEM004877,ORD002708,PROD0074,1,563.12,40.1
OITEM004878,ORD002708,PROD0183,1,956.43,23.6
OITEM004879,ORD002708,PROD0034,2,19374.15,13.8
OITEM004880,ORD002708,PROD0128,1,1115.61,22.7
OITEM004881,ORD000009,PROD0121,1,3116.81,20.1
OITEM004882,ORD002900,PROD0024,1,20925.66,9.6
OITEM004883,ORD002900,PROD0165,5,216.05,6.5
OITEM004884,ORD002900,PROD0046,1,2547.36,20.3
OITEM004885,ORD000996,PROD0168,3,648.99,16.4
OITEM004886,ORD002259,PROD0084,1,2194.62,10.1
OITEM004887,ORD002176,PROD0161,2,15171.63,18.0
OITEM004888,ORD002795,PROD0086,2,8686.74,30.6
OITEM004889,ORD002795,PROD0047,4,2991.89,43.0
OITEM004890,ORD002795,PROD0194,5,9474.74,25.6
OITEM004891,ORD001341,PROD0135,1,2911.47,26.7
OITEM004892,ORD002647,PROD0047,3,2920.37,48.6
OITEM004893,ORD002647,PROD0166,1,107.18,22.6
OITEM004894,ORD002647,PROD0084,1,2308.64,15.1
OITEM004895,ORD002963,PROD0079,4,5486.04,47.7
OITEM004896,ORD002963,PROD0066,4,774.79,38.2
OITEM004897,ORD000630,PROD0119,2,1716.83,38.0
OITEM004898,ORD000674,PROD0047,1,3083.47,13.4
OITEM004899,ORD000674,PROD0121,1,3299.34,38.1
OITEM004900,ORD000674,PROD0180,2,546.7,13.0
OITEM004901,ORD000854,PROD0183,5,924.74,12.1
OITEM004902,ORD000854,PROD0121,1,3317.07,18.2
OITEM004903,ORD001443,PROD0047,3,3139.04,25.9
OITEM004904,ORD002082,PROD0166,1,109.32,23.3
OITEM004905,ORD002109,PROD0114,1,14710.17,45.3
OITEM004906,ORD001025,PROD0119,2,1766.14,9.6
OITEM004907,ORD002554,PROD0150,2,17206.56,48.7
OITEM004908,ORD000244,PROD0047,1,3128.45,37.6
OITEM004909,ORD000244,PROD0066,1,814.81,40.2
OITEM004910,ORD000151,PROD0113,1,8120.66,17.3
OITEM004911,ORD001425,PROD0121,1,3342.24,44.7
OITEM004912,ORD001425,PROD0112,1,6428.3,22.8
OITEM004913,ORD000026,PROD0168,1,682.79,17.6
OITEM004914,ORD000026,PROD0047,1,3086.79,34.8
OITEM004915,ORD001513,PROD0190,1,5274.26,23.6
OITEM004916,ORD001513,PROD0050,1,4570.16,47.0
OITEM004917,ORD001513,PROD0135,1,2954.6,25.2
OITEM004918,ORD000056,PROD0064,1,578.44,26.7
OITEM004919,ORD001809,PROD0150,3,17736.52,42.1
OITEM004920,ORD000536,PROD0002,2,37977.43,9.8
OITEM004921,ORD001848,PROD0005,1,5724.0,48.4
OITEM004922,ORD001848,PROD0011,2,16449.06,7.9
OITEM004923,ORD001999,PROD0068,1,3528.68,31.0
OITEM004924,ORD002600,PROD0178,2,1318.1,34.0
OITEM004925,ORD000450,PROD0051,2,5253.36,13.5
OITEM004926,ORD003035,PROD0173,4,162.33,25.8
OITEM004927,ORD003035,PROD0066,1,786.26,45.1
OITEM004928,ORD000938,PROD0079,1,5120.33,22.7
OITEM004929,ORD000938,PROD0011,4,15191.3,7.1
OITEM004930,ORD000938,PROD0095,1,6925.99,36.0
OITEM004931,ORD002237,PROD0118,4,581.81,36.4
OITEM004932,ORD000710,PROD0028,1,52813.87,25.1
OITEM004933,ORD003094,PROD0161,5,15524.89,17.6
OITEM004934,ORD003094,PROD0166,1,110.45,10.0
OITEM004935,ORD003094,PROD0119,1,1814.37,31.2
OITEM004936,ORD003094,PROD0132,1,207.38,10.5
OITEM004937,ORD002979,PROD0155,1,11782.92,27.2
OITEM004938,ORD000648,PROD0122,2,2062.66,26.0
OITEM004939,ORD000648,PROD0030,1,4870.8,38.1
OITEM004940,ORD000648,PROD0166,3,113.62,25.5
OITEM004941,ORD000887,PROD0030,1,4583.72,9.2
OITEM004942,ORD000887,PROD0118,3,572.12,38.2
OITEM004943,ORD000887,PROD0123,5,3109.28,34.8
OITEM004944,ORD000334,PROD0128,1,1080.79,35.7
OITEM004945,ORD000334,PROD0196,2,9575.26,20.4
OITEM004946,ORD000334,PROD0161,2,15634.75,42.8
OITEM004947,ORD001398,PROD0031,1,5092.84,15.1
OITEM004948,ORD001398,PROD0060,4,4086.6,22.6
OITEM004949,ORD001415,PROD0131,1,3095.83,16.2
OITEM004950,ORD001415,PROD0181,2,880.66,37.0
OITEM004951,ORD000437,PROD0166,5,108.94,5.0
OITEM004952,ORD001502,PROD0066,3,755.2,7.4
OITEM004953,ORD000129,PROD0023,4,8967.72,23.7
OITEM004954,ORD000129,PROD0063,2,2214.06,23.7
OITEM004955,ORD002440,PROD0066,1,784.14,8.0
OITEM004956,ORD002440,PROD0063,2,2175.55,23.5
OITEM004957,ORD002440,PROD0122,1,2075.47,37.0
OITEM004958,ORD001483,PROD0166,2,108.51,16.6
OITEM004959,ORD001483,PROD0112,1,6239.17,6.7
OITEM004960,ORD001483,PROD0128,3,1088.24,6.2
OITEM004961,ORD002630,PROD0095,1,7111.02,7.6
OITEM004962,ORD000494,PROD0160,2,14333.2,10.9
OITEM004963,ORD000494,PROD0012,1,25946.18,47.9
OITEM004964,ORD001736,PROD0111,3,3584.99,8.2
OITEM004965,ORD002545,PROD0166,1,111.64,23.5
OITEM004966,ORD002545,PROD0195,2,7318.59,38.3
OITEM004967,ORD000457,PROD0084,2,2332.52,33.7
OITEM004968,ORD000457,PROD0132,1,206.82,10.6
OITEM004969,ORD000457,PROD0172,1,1001.22,31.0
OITEM004970,ORD001674,PROD0114,1,13914.12,11.9
OITEM004971,ORD001674,PROD0013,1,2752.27,18.1
OITEM004972,ORD000967,PROD0121,1,3295.69,46.4
OITEM004973,ORD002932,PROD0052,3,2734.01,9.9
OITEM004974,ORD002932,PROD0111,1,3590.56,26.1
OITEM004975,ORD002932,PROD0095,1,7247.74,9.6
OITEM004976,ORD002781,PROD0047,1,3008.2,21.3
OITEM004977,ORD002781,PROD0024,1,21299.13,30.2
OITEM004978,ORD000377,PROD0185,2,7599.81,41.5
OITEM004979,ORD001856,PROD0135,1,3044.54,49.7
OITEM004980,ORD000484,PROD0050,1,4509.02,36.4
OITEM004981,ORD001690,PROD0183,1,959.75,28.1
OITEM004982,ORD001690,PROD0102,1,11603.5,30.5
OITEM004983,ORD001690,PROD0190,1,5016.29,47.9
OITEM004984,ORD001643,PROD0063,3,2080.33,7.6
OITEM004985,ORD001643,PROD0135,1,2897.14,8.8
OITEM004986,ORD000040,PROD0074,1,581.97,37.4
OITEM004987,ORD000040,PROD0166,3,110.82,34.0
OITEM004988,ORD002919,PROD0128,1,1066.99,46.5
OITEM004989,ORD000396,PROD0119,1,1777.59,25.4
OITEM004990,ORD000713,PROD0081,1,5359.11,18.3
OITEM004991,ORD000713,PROD0075,4,2398.15,23.6
OITEM004992,ORD002916,PROD0047,1,3152.63,7.7
OITEM004993,ORD002916,PROD0051,1,4844.03,39.3
OITEM004994,ORD002916,PROD0166,1,109.57,31.3
OITEM004995,ORD001283,PROD0028,3,50138.76,36.4
OITEM004996,ORD001283,PROD0129,1,3085.02,32.3
OITEM004997,ORD001283,PROD0173,1,167.64,15.4
OITEM004998,ORD002617,PROD0063,2,2086.96,9.1
OITEM004999,ORD002617,PROD0075,1,2257.17,9.9
OITEM005000,ORD000692,PROD0119,2,1844.03,26.4
OITEM005001,ORD003130,PROD0183,2,936.17,46.1
OITEM005002,ORD001686,PROD0050,2,4180.14,32.6
OITEM005003,ORD001686,PROD0066,1,810.7,41.8
OITEM005004,ORD000156,PROD0034,1,20191.6,10.2
OITEM005005,ORD000156,PROD0066,3,760.1,12.0
OITEM005006,ORD000694,PROD0165,2,218.02,26.6
OITEM005007,ORD002811,PROD0119,1,1752.26,7.6
OITEM005008,ORD002811,PROD0188,1,4557.57,10.0
OITEM005009,ORD000866,PROD0047,4,2979.36,35.7
OITEM005010,ORD003163,PROD0063,2,2011.14,26.1
OITEM005011,ORD000429,PROD0133,1,3144.06,30.0
OITEM005012,ORD000429,PROD0113,1,7933.06,15.1
OITEM005013,ORD000429,PROD0150,1,17380.43,46.3
OITEM005014,ORD000429,PROD0131,2,3028.39,30.8
OITEM005015,ORD001537,PROD0192,1,903.06,43.4
OITEM005016,ORD001537,PROD0074,4,601.82,5.2
OITEM005017,ORD000759,PROD0031,1,5321.28,16.5
OITEM005018,ORD002971,PROD0063,1,2046.52,33.0
OITEM005019,ORD002971,PROD0166,1,110.61,43.1
OITEM005020,ORD002509,PROD0166,3,113.96,48.1
OITEM005021,ORD002509,PROD0112,3,6500.27,26.1
OITEM005022,ORD002136,PROD0172,1,1024.96,20.3
OITEM005023,ORD002230,PROD0104,2,11277.73,19.8
OITEM005024,ORD002230,PROD0025,2,23802.24,38.8
OITEM005025,ORD000477,PROD0029,2,2454.08,11.7
OITEM005026,ORD000495,PROD0166,1,114.32,8.6
OITEM005027,ORD000862,PROD0053,1,1768.19,31.2
OITEM005028,ORD001585,PROD0166,2,110.77,49.4
OITEM005029,ORD000196,PROD0173,1,163.24,27.9
OITEM005030,ORD000196,PROD0064,2,560.29,6.3
OITEM005031,ORD002035,PROD0095,5,6978.95,20.1
OITEM005032,ORD002035,PROD0128,1,1130.74,35.8
OITEM005033,ORD001632,PROD0162,1,10032.58,42.0
OITEM005034,ORD001632,PROD0144,1,1089.26,14.8
OITEM005035,ORD002411,PROD0133,2,3101.87,49.3
OITEM005036,ORD002411,PROD0050,2,4430.44,30.3
OITEM005037,ORD000384,PROD0192,5,916.13,10.8
OITEM005038,ORD000384,PROD0116,3,12249.44,29.0
OITEM005039,ORD000384,PROD0084,2,2218.01,17.2
OITEM005040,ORD003049,PROD0197,3,7906.4,41.3
OITEM005041,ORD000867,PROD0166,2,110.96,33.0
OITEM005042,ORD000867,PROD0064,1,556.96,17.9
OITEM005043,ORD000268,PROD0190,1,4920.58,6.6
OITEM005044,ORD000268,PROD0183,3,958.51,46.2
OITEM005045,ORD002479,PROD0063,1,2055.65,41.2
OITEM005046,ORD000128,PROD0142,1,3169.74,5.4
OITEM005047,ORD000128,PROD0119,3,1852.83,39.6
OITEM005048,ORD001064,PROD0135,1,2812.75,24.8
OITEM005049,ORD001018,PROD0156,1,16648.17,17.9
OITEM005050,ORD001018,PROD0128,1,1038.1,37.8
OITEM005051,ORD000344,PROD0165,1,214.94,23.6
OITEM005052,ORD001318,PROD0113,1,8308.61,47.2
OITEM005053,ORD001318,PROD0003,3,31532.4,29.1
OITEM005054,ORD002484,PROD0024,3,22429.24,28.8
OITEM005055,ORD002484,PROD0058,1,3367.98,35.7
OITEM005056,ORD002862,PROD0024,1,22185.48,5.5
OITEM005057,ORD002615,PROD0130,3,3624.7,19.0
OITEM005058,ORD001235,PROD0135,1,2953.79,23.3
OITEM005059,ORD002333,PROD0126,2,594.12,33.3
OITEM005060,ORD001642,PROD0145,1,10202.78,10.4
OITEM005061,ORD001642,PROD0121,2,3337.0,16.1
