order_id,customer_id,order_date,order_status,shipping_city,shipping_state,region
ORD002314,CUST00153,2025-05-09 19:34:00,Pending,Jaipur,Rajasthan,North
ORD002074,CUST00497,2025-05-09 22:54:00,Returned,Surat,Gujarat,West
ORD003078,CUST00138,2025-05-10 09:41:00,Delivered,Bengaluru,Karnataka,South
ORD000011,CUST00343,2025-05-10 12:51:00,Delivered,Delhi,Delhi,North
ORD001855,CUST00136,2025-05-10 13:13:00,Delivered,Mysuru,Karnataka,South
ORD002741,CUST00287,2025-05-10 18:04:00,Delivered,Nagpur,Maharashtra,West
ORD001978,CUST00408,2025-05-10 20:17:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002077,CUST00385,2025-05-10 20:44:00,Delivered,Surat,Gujarat,West
ORD000392,CUST00052,2025-05-11 14:25:00,Delivered,Kochi,Kerala,South
ORD001718,CUST00246,2025-05-12 08:01:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000397,CUST00249,2025-05-12 10:53:00,Cancelled,Thiruvananthapuram,Kerala,South
ORD000954,CUST00173,2025-05-12 12:14:00,Delivered,Pune,Maharashtra,West
ORD002057,CUST00055,2025-05-12 14:49:00,Delivered,Kochi,Kerala,South
ORD002985,CUST00427,2025-05-12 15:46:00,Delivered,Surat,Gujarat,West
ORD000875,CUST00138,2025-05-12 19:14:00,Delivered,Bengaluru,Karnataka,South
ORD003080,CUST00080,2025-05-12 21:34:00,Delivered,Ahmedabad,Gujarat,West
ORD001270,CUST00045,2025-05-13 08:38:00,Delivered,Bengaluru,Karnataka,South
ORD002913,CUST00357,2025-05-13 12:23:00,Pending,Bengaluru,Karnataka,South
ORD003161,CUST00479,2025-05-13 17:53:00,Delivered,Noida,Uttar Pradesh,North
ORD003020,CUST00128,2025-05-13 19:13:00,Delivered,Kolkata,West Bengal,East
ORD001029,CUST00037,2025-05-13 19:37:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001654,CUST00229,2025-05-14 13:42:00,Delivered,Kolkata,West Bengal,East
ORD002019,CUST00331,2025-05-14 17:12:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002310,CUST00301,2025-05-14 19:08:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000290,CUST00008,2025-05-15 13:10:00,Returned,Ahmedabad,Gujarat,West
ORD000002,CUST00195,2025-05-15 20:47:00,Delivered,Pune,Maharashtra,West
ORD001917,CUST00455,2025-05-16 10:15:00,Delivered,Delhi,Delhi,North
ORD002909,CUST00456,2025-05-16 10:38:00,Delivered,Chandigarh,Punjab,North
ORD001204,CUST00201,2025-05-16 11:38:00,Returned,Pune,Maharashtra,West
ORD002726,CUST00207,2025-05-16 14:12:00,Delivered,Hyderabad,Telangana,South
ORD000220,CUST00281,2025-05-16 18:52:00,Delivered,Hyderabad,Telangana,South
ORD000033,CUST00078,2025-05-16 19:12:00,Delivered,Mysuru,Karnataka,South
ORD000826,CUST00138,2025-05-16 19:15:00,Delivered,Bengaluru,Karnataka,South
ORD001386,CUST00046,2025-05-16 20:46:00,Delivered,Jaipur,Rajasthan,North
ORD000263,CUST00162,2025-05-17 11:36:00,Delivered,Mumbai,Maharashtra,West
ORD002549,CUST00186,2025-05-17 19:06:00,Delivered,Kolkata,West Bengal,East
ORD000757,CUST00158,2025-05-17 19:09:00,Delivered,Pune,Maharashtra,West
ORD002689,CUST00051,2025-05-18 08:08:00,Delivered,Patna,Bihar,East
ORD002637,CUST00217,2025-05-18 08:57:00,Delivered,Pune,Maharashtra,West
ORD002008,CUST00327,2025-05-18 10:02:00,Cancelled,Surat,Gujarat,West
ORD000714,CUST00305,2025-05-18 11:29:00,Delivered,Ahmedabad,Gujarat,West
ORD000886,CUST00197,2025-05-18 11:36:00,Delivered,Noida,Uttar Pradesh,North
ORD002468,CUST00385,2025-05-18 17:45:00,Delivered,Surat,Gujarat,West
ORD002729,CUST00267,2025-05-19 08:41:00,Delivered,Ahmedabad,Gujarat,West
ORD003127,CUST00030,2025-05-20 12:46:00,Cancelled,Bengaluru,Karnataka,South
ORD000137,CUST00329,2025-05-20 13:16:00,Delivered,Chennai,Tamil Nadu,South
ORD001792,CUST00092,2025-05-21 14:07:00,Delivered,Hyderabad,Telangana,South
ORD001841,CUST00029,2025-05-21 14:58:00,Delivered,Delhi,Delhi,North
ORD002137,CUST00138,2025-05-21 16:42:00,Delivered,Bengaluru,Karnataka,South
ORD001493,CUST00408,2025-05-22 13:49:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002843,CUST00396,2025-05-22 15:38:00,Cancelled,Surat,Gujarat,West
ORD003056,CUST00340,2025-05-22 18:31:00,Delivered,Kochi,Kerala,South
ORD003004,CUST00278,2025-05-22 22:21:00,Returned,Chandigarh,Punjab,North
ORD000604,CUST00451,2025-05-23 12:06:00,Delivered,Ahmedabad,Gujarat,West
ORD001760,CUST00102,2025-05-23 16:21:00,Delivered,Mysuru,Karnataka,South
ORD002000,CUST00486,2025-05-23 17:01:00,Returned,Chandigarh,Punjab,North
ORD002469,CUST00213,2025-05-23 20:44:00,Pending,Hyderabad,Telangana,South
ORD000191,CUST00008,2025-05-23 21:36:00,Delivered,Ahmedabad,Gujarat,West
ORD001205,CUST00229,2025-05-24 09:05:00,Returned,Kolkata,West Bengal,East
ORD002490,CUST00048,2025-05-24 14:53:00,Delivered,Bengaluru,Karnataka,South
ORD001540,CUST00113,2025-05-24 15:50:00,Delivered,Chandigarh,Punjab,North
ORD001900,CUST00007,2025-05-25 09:40:00,Delivered,Ahmedabad,Gujarat,West
ORD002429,CUST00054,2025-05-25 10:46:00,Pending,Ahmedabad,Gujarat,West
ORD000783,CUST00273,2025-05-25 11:10:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002584,CUST00211,2025-05-25 15:26:00,Delivered,Pune,Maharashtra,West
ORD001426,CUST00201,2025-05-25 19:23:00,Delivered,Pune,Maharashtra,West
ORD000753,CUST00085,2025-05-26 10:36:00,Delivered,Kochi,Kerala,South
ORD001385,CUST00116,2025-05-26 14:51:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001143,CUST00280,2025-05-26 21:42:00,Delivered,Hyderabad,Telangana,South
ORD001627,CUST00077,2025-05-26 22:59:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002779,CUST00398,2025-05-27 13:56:00,Delivered,Nagpur,Maharashtra,West
ORD001896,CUST00202,2025-05-27 21:16:00,Delivered,Kochi,Kerala,South
ORD000712,CUST00159,2025-05-27 21:35:00,Returned,Ahmedabad,Gujarat,West
ORD000060,CUST00085,2025-05-27 22:05:00,Delivered,Kochi,Kerala,South
ORD001453,CUST00457,2025-05-28 09:33:00,Delivered,Ahmedabad,Gujarat,West
ORD002500,CUST00343,2025-05-28 10:03:00,Delivered,Delhi,Delhi,North
ORD002422,CUST00242,2025-05-28 10:29:00,Delivered,Nagpur,Maharashtra,West
ORD000390,CUST00173,2025-05-28 13:43:00,Delivered,Pune,Maharashtra,West
ORD000441,CUST00408,2025-05-28 17:38:00,Cancelled,Thiruvananthapuram,Kerala,South
ORD001575,CUST00310,2025-05-28 20:03:00,Cancelled,Jaipur,Rajasthan,North
ORD001123,CUST00172,2025-05-28 21:38:00,Pending,Kolkata,West Bengal,East
ORD002366,CUST00152,2025-05-29 08:19:00,Delivered,Hyderabad,Telangana,South
ORD002427,CUST00128,2025-05-29 09:27:00,Delivered,Kolkata,West Bengal,East
ORD001597,CUST00012,2025-05-29 15:24:00,Delivered,Noida,Uttar Pradesh,North
ORD001611,CUST00381,2025-05-29 17:24:00,Delivered,Pune,Maharashtra,West
ORD002735,CUST00246,2025-05-29 19:17:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000292,CUST00416,2025-05-29 19:56:00,Delivered,Chandigarh,Punjab,North
ORD001568,CUST00500,2025-05-29 20:02:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001494,CUST00096,2025-05-30 08:37:00,Delivered,Ahmedabad,Gujarat,West
ORD001887,CUST00472,2025-05-30 08:56:00,Pending,Mumbai,Maharashtra,West
ORD001050,CUST00095,2025-05-30 09:19:00,Delivered,Mumbai,Maharashtra,West
ORD000764,CUST00412,2025-05-30 09:28:00,Pending,Lucknow,Uttar Pradesh,North
ORD003108,CUST00044,2025-05-30 09:35:00,Delivered,Mysuru,Karnataka,South
ORD000278,CUST00320,2025-05-30 13:08:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002733,CUST00331,2025-05-30 19:45:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000217,CUST00004,2025-05-30 22:14:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002488,CUST00249,2025-05-31 08:56:00,Cancelled,Noida,Uttar Pradesh,North
ORD001938,CUST00449,2025-05-31 10:18:00,Delivered,Noida,Uttar Pradesh,North
ORD000028,CUST00451,2025-05-31 17:12:00,Delivered,Ahmedabad,Gujarat,West
ORD000044,CUST00129,2025-05-31 18:09:00,Cancelled,Kochi,Kerala,South
ORD003133,CUST00251,2025-05-31 19:54:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000259,CUST00370,2025-05-31 20:30:00,Delivered,Mumbai,Maharashtra,West
ORD001994,CUST00120,2025-05-31 21:35:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002116,CUST00001,2025-05-31 22:12:00,Delivered,Pune,Maharashtra,West
ORD001845,CUST00161,2025-06-01 12:53:00,Cancelled,Chennai,Tamil Nadu,South
ORD001657,CUST00249,2025-06-01 14:05:00,Pending,Thiruvananthapuram,Kerala,South
ORD000464,CUST00173,2025-06-01 15:51:00,Delivered,Pune,Maharashtra,West
ORD002224,CUST00290,2025-06-01 16:25:00,Delivered,Chandigarh,Punjab,North
ORD002801,CUST00005,2025-06-01 16:57:00,Returned,Mumbai,Maharashtra,West
ORD001810,CUST00080,2025-06-01 17:40:00,Pending,Ahmedabad,Gujarat,West
ORD001752,CUST00035,2025-06-01 19:35:00,Delivered,Hyderabad,Telangana,South
ORD003114,CUST00150,2025-06-01 19:36:00,Returned,Coimbatore,Tamil Nadu,South
ORD000702,CUST00228,2025-06-01 21:11:00,Returned,Kochi,Kerala,South
ORD000652,CUST00450,2025-06-02 08:15:00,Delivered,Pune,Maharashtra,West
ORD003083,CUST00306,2025-06-02 11:00:00,Delivered,Chennai,Tamil Nadu,South
ORD002708,CUST00086,2025-06-02 11:29:00,Delivered,Bengaluru,Karnataka,South
ORD000009,CUST00189,2025-06-02 14:27:00,Delivered,Guwahati,Assam,East
ORD002900,CUST00145,2025-06-02 16:08:00,Delivered,Mumbai,Maharashtra,West
ORD000996,CUST00375,2025-06-02 17:58:00,Delivered,Nagpur,Maharashtra,West
ORD002259,CUST00249,2025-06-02 18:10:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002176,CUST00012,2025-06-02 20:05:00,Delivered,Noida,Uttar Pradesh,North
ORD002795,CUST00120,2025-06-02 22:43:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD001341,CUST00045,2025-06-03 09:06:00,Delivered,Bengaluru,Karnataka,South
ORD002647,CUST00073,2025-06-03 09:22:00,Cancelled,Surat,Gujarat,West
ORD002963,CUST00045,2025-06-03 09:32:00,Delivered,Bengaluru,Karnataka,South
ORD000630,CUST00280,2025-06-03 10:36:00,Returned,Hyderabad,Telangana,South
ORD000674,CUST00025,2025-06-03 14:14:00,Delivered,Pune,Maharashtra,West
ORD000854,CUST00370,2025-06-03 15:00:00,Pending,Mumbai,Maharashtra,West
ORD001443,CUST00111,2025-06-03 17:15:00,Delivered,Bhubaneswar,Odisha,East
ORD002082,CUST00084,2025-06-03 17:45:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002109,CUST00074,2025-06-03 20:30:00,Delivered,Hyderabad,Telangana,South
ORD001025,CUST00148,2025-06-04 09:03:00,Delivered,Ahmedabad,Gujarat,West
ORD002554,CUST00094,2025-06-04 10:40:00,Delivered,Kolkata,West Bengal,East
ORD000244,CUST00326,2025-06-04 15:03:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000151,CUST00443,2025-06-04 15:22:00,Pending,Nagpur,Maharashtra,West
ORD001425,CUST00225,2025-06-04 22:01:00,Delivered,Mysuru,Karnataka,South
ORD000026,CUST00351,2025-06-05 12:30:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001513,CUST00396,2025-06-05 12:36:00,Delivered,Surat,Gujarat,West
ORD000056,CUST00347,2025-06-05 17:44:00,Returned,Nagpur,Maharashtra,West
ORD001809,CUST00258,2025-06-05 18:05:00,Delivered,Bhubaneswar,Odisha,East
ORD000536,CUST00108,2025-06-05 18:47:00,Delivered,Chandigarh,Punjab,North
ORD001848,CUST00217,2025-06-05 19:34:00,Returned,Patna,Bihar,East
ORD001999,CUST00264,2025-06-05 20:44:00,Delivered,Noida,Uttar Pradesh,North
ORD002600,CUST00012,2025-06-05 22:29:00,Delivered,Noida,Uttar Pradesh,North
ORD000450,CUST00472,2025-06-06 09:53:00,Returned,Mumbai,Maharashtra,West
ORD003035,CUST00487,2025-06-06 09:55:00,Delivered,Raipur,Chhattisgarh,Central
ORD000938,CUST00455,2025-06-06 12:10:00,Delivered,Delhi,Delhi,North
ORD002237,CUST00293,2025-06-06 14:15:00,Delivered,Delhi,Delhi,North
ORD000710,CUST00019,2025-06-06 16:00:00,Pending,Mumbai,Maharashtra,West
ORD003094,CUST00293,2025-06-06 17:50:00,Delivered,Delhi,Delhi,North
ORD002979,CUST00246,2025-06-06 19:07:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000648,CUST00310,2025-06-06 19:52:00,Delivered,Jaipur,Rajasthan,North
ORD000887,CUST00095,2025-06-06 20:35:00,Pending,Mumbai,Maharashtra,West
ORD000334,CUST00139,2025-06-07 12:20:00,Pending,Chennai,Tamil Nadu,South
ORD001398,CUST00060,2025-06-07 12:40:00,Returned,Bengaluru,Karnataka,South
ORD001415,CUST00494,2025-06-07 12:43:00,Cancelled,Indore,Madhya Pradesh,Central
ORD000437,CUST00466,2025-06-07 15:24:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001502,CUST00329,2025-06-07 16:20:00,Delivered,Chennai,Tamil Nadu,South
ORD000129,CUST00396,2025-06-07 17:08:00,Returned,Surat,Gujarat,West
ORD002440,CUST00080,2025-06-07 19:17:00,Returned,Ahmedabad,Gujarat,West
ORD001483,CUST00334,2025-06-08 09:24:00,Delivered,Gurugram,Haryana,North
ORD002630,CUST00027,2025-06-08 12:16:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000494,CUST00356,2025-06-08 13:23:00,Delivered,Bhubaneswar,Odisha,East
ORD001736,CUST00323,2025-06-08 15:26:00,Pending,Bhubaneswar,Odisha,East
ORD002545,CUST00253,2025-06-08 17:25:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000457,CUST00162,2025-06-08 19:07:00,Delivered,Mumbai,Maharashtra,West
ORD001674,CUST00321,2025-06-08 20:42:00,Delivered,Kochi,Kerala,South
ORD000967,CUST00162,2025-06-08 21:56:00,Delivered,Mumbai,Maharashtra,West
ORD002932,CUST00129,2025-06-08 22:53:00,Delivered,Kochi,Kerala,South
ORD002781,CUST00292,2025-06-09 09:45:00,Delivered,Hyderabad,Telangana,South
ORD000377,CUST00182,2025-06-09 12:45:00,Cancelled,Hyderabad,Telangana,South
ORD001856,CUST00029,2025-06-09 13:01:00,Cancelled,Delhi,Delhi,North
ORD000484,CUST00071,2025-06-09 13:15:00,Delivered,Nagpur,Maharashtra,West
ORD001690,CUST00365,2025-06-09 14:01:00,Delivered,Bhopal,Madhya Pradesh,Central
ORD001643,CUST00094,2025-06-09 15:20:00,Pending,Kolkata,West Bengal,East
ORD000040,CUST00468,2025-06-09 15:45:00,Delivered,Gurugram,Haryana,North
ORD002919,CUST00295,2025-06-09 16:14:00,Delivered,Noida,Uttar Pradesh,North
ORD000396,CUST00008,2025-06-09 18:22:00,Delivered,Ahmedabad,Gujarat,West
ORD000713,CUST00267,2025-06-09 21:17:00,Delivered,Ahmedabad,Gujarat,West
ORD002916,CUST00246,2025-06-10 09:03:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001283,CUST00438,2025-06-10 10:10:00,Delivered,Chandigarh,Punjab,North
ORD002617,CUST00013,2025-06-10 10:20:00,Delivered,Surat,Gujarat,West
ORD000692,CUST00282,2025-06-10 11:28:00,Cancelled,Bengaluru,Karnataka,South
ORD003130,CUST00247,2025-06-10 11:51:00,Returned,Bengaluru,Karnataka,South
ORD001686,CUST00242,2025-06-10 11:54:00,Delivered,Nagpur,Maharashtra,West
ORD000156,CUST00160,2025-06-10 13:50:00,Delivered,Jaipur,Rajasthan,North
ORD000694,CUST00304,2025-06-10 13:51:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002811,CUST00464,2025-06-10 16:47:00,Delivered,Mysuru,Karnataka,South
ORD000866,CUST00409,2025-06-10 19:37:00,Delivered,Coimbatore,Tamil Nadu,South
ORD003163,CUST00201,2025-06-10 21:27:00,Delivered,Pune,Maharashtra,West
ORD000429,CUST00199,2025-06-11 11:10:00,Delivered,Nagpur,Maharashtra,West
ORD001537,CUST00423,2025-06-11 11:10:00,Delivered,Mumbai,Maharashtra,West
ORD000759,CUST00440,2025-06-11 22:54:00,Returned,Surat,Gujarat,West
ORD002971,CUST00165,2025-06-12 08:06:00,Returned,Pune,Maharashtra,West
ORD002509,CUST00338,2025-06-12 09:19:00,Delivered,Chennai,Tamil Nadu,South
ORD002136,CUST00456,2025-06-12 12:44:00,Delivered,Chandigarh,Punjab,North
ORD002230,CUST00259,2025-06-12 18:00:00,Delivered,Jaipur,Rajasthan,North
ORD000477,CUST00187,2025-06-12 19:44:00,Returned,Gurugram,Haryana,North
ORD000495,CUST00060,2025-06-12 21:29:00,Delivered,Bengaluru,Karnataka,South
ORD000862,CUST00079,2025-06-13 09:02:00,Delivered,Chennai,Tamil Nadu,South
ORD001585,CUST00055,2025-06-13 14:56:00,Delivered,Kochi,Kerala,South
ORD000196,CUST00253,2025-06-13 14:58:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002035,CUST00286,2025-06-13 20:35:00,Delivered,Gurugram,Haryana,North
ORD001632,CUST00327,2025-06-13 21:17:00,Returned,Surat,Gujarat,West
ORD002411,CUST00005,2025-06-14 08:40:00,Delivered,Mumbai,Maharashtra,West
ORD000384,CUST00203,2025-06-14 09:30:00,Delivered,Pune,Maharashtra,West
ORD003049,CUST00399,2025-06-14 09:33:00,Pending,Chennai,Tamil Nadu,South
ORD000867,CUST00045,2025-06-14 11:38:00,Cancelled,Chennai,Tamil Nadu,South
ORD000268,CUST00017,2025-06-14 11:53:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002479,CUST00017,2025-06-14 13:03:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD000128,CUST00480,2025-06-14 13:53:00,Delivered,Delhi,Delhi,North
ORD001064,CUST00045,2025-06-14 14:40:00,Delivered,Bengaluru,Karnataka,South
ORD001018,CUST00326,2025-06-14 17:42:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000344,CUST00228,2025-06-14 18:31:00,Returned,Kochi,Kerala,South
ORD001318,CUST00196,2025-06-14 19:40:00,Delivered,Bengaluru,Karnataka,South
ORD002484,CUST00239,2025-06-15 10:30:00,Pending,Hyderabad,Telangana,South
ORD002862,CUST00340,2025-06-15 16:51:00,Delivered,Kochi,Kerala,South
ORD002615,CUST00380,2025-06-15 18:36:00,Delivered,Chennai,Tamil Nadu,South
ORD001235,CUST00101,2025-06-15 19:24:00,Delivered,Chennai,Tamil Nadu,South
ORD002333,CUST00254,2025-06-15 22:31:00,Delivered,Jaipur,Rajasthan,North
ORD001642,CUST00166,2025-06-16 08:21:00,Delivered,Chennai,Tamil Nadu,South
ORD001981,CUST00414,2025-06-16 12:47:00,Pending,Bhubaneswar,Odisha,East
ORD001236,CUST00014,2025-06-16 13:31:00,Delivered,Bengaluru,Karnataka,South
ORD001635,CUST00492,2025-06-16 14:58:00,Delivered,Ahmedabad,Gujarat,West
ORD001621,CUST00172,2025-06-16 16:20:00,Delivered,Kolkata,West Bengal,East
ORD001972,CUST00052,2025-06-16 16:39:00,Delivered,Kochi,Kerala,South
ORD002128,CUST00478,2025-06-16 18:01:00,Cancelled,Hyderabad,Telangana,South
ORD003162,CUST00133,2025-06-16 18:53:00,Delivered,Mysuru,Karnataka,South
ORD000197,CUST00406,2025-06-16 21:02:00,Delivered,Pune,Maharashtra,West
ORD001323,CUST00019,2025-06-16 22:21:00,Pending,Mumbai,Maharashtra,West
ORD001419,CUST00239,2025-06-16 22:58:00,Delivered,Hyderabad,Telangana,South
ORD002722,CUST00214,2025-06-17 09:22:00,Delivered,Mysuru,Karnataka,South
ORD001755,CUST00386,2025-06-17 10:44:00,Delivered,Ahmedabad,Gujarat,West
ORD000361,CUST00267,2025-06-17 11:56:00,Delivered,Ahmedabad,Gujarat,West
ORD001001,CUST00396,2025-06-17 13:28:00,Delivered,Surat,Gujarat,West
ORD003061,CUST00456,2025-06-17 14:07:00,Delivered,Chandigarh,Punjab,North
ORD002973,CUST00046,2025-06-17 16:50:00,Returned,Jaipur,Rajasthan,North
ORD000496,CUST00256,2025-06-17 17:38:00,Delivered,Hyderabad,Telangana,South
ORD001757,CUST00111,2025-06-17 17:41:00,Delivered,Bhubaneswar,Odisha,East
ORD003101,CUST00237,2025-06-17 19:34:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000255,CUST00408,2025-06-17 20:31:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002773,CUST00242,2025-06-18 17:35:00,Cancelled,Nagpur,Maharashtra,West
ORD002610,CUST00283,2025-06-18 18:25:00,Delivered,Bengaluru,Karnataka,South
ORD000308,CUST00218,2025-06-18 19:59:00,Pending,Bengaluru,Karnataka,South
ORD000641,CUST00296,2025-06-19 18:57:00,Delivered,Bhopal,Madhya Pradesh,Central
ORD002228,CUST00029,2025-06-19 19:30:00,Delivered,Delhi,Delhi,North
ORD002163,CUST00256,2025-06-19 21:15:00,Delivered,Hyderabad,Telangana,South
ORD001435,CUST00487,2025-06-20 08:50:00,Cancelled,Raipur,Chhattisgarh,Central
ORD001086,CUST00153,2025-06-20 09:17:00,Delivered,Jaipur,Rajasthan,North
ORD001555,CUST00021,2025-06-20 13:34:00,Delivered,Gurugram,Haryana,North
ORD000311,CUST00404,2025-06-20 15:09:00,Delivered,Surat,Gujarat,West
ORD001944,CUST00396,2025-06-20 22:06:00,Delivered,Surat,Gujarat,West
ORD001518,CUST00195,2025-06-21 12:32:00,Delivered,Pune,Maharashtra,West
ORD000935,CUST00080,2025-06-21 12:35:00,Delivered,Ahmedabad,Gujarat,West
ORD000200,CUST00086,2025-06-21 13:17:00,Delivered,Bengaluru,Karnataka,South
ORD001794,CUST00173,2025-06-21 13:19:00,Delivered,Pune,Maharashtra,West
ORD002880,CUST00277,2025-06-21 14:39:00,Delivered,Noida,Uttar Pradesh,North
ORD001027,CUST00224,2025-06-21 18:44:00,Cancelled,Ahmedabad,Gujarat,West
ORD003038,CUST00129,2025-06-21 19:04:00,Delivered,Kochi,Kerala,South
ORD001154,CUST00221,2025-06-22 08:02:00,Returned,Mysuru,Karnataka,South
ORD000913,CUST00497,2025-06-22 11:27:00,Delivered,Surat,Gujarat,West
ORD001927,CUST00151,2025-06-22 13:12:00,Cancelled,Guwahati,Assam,East
ORD002389,CUST00211,2025-06-22 14:33:00,Delivered,Pune,Maharashtra,West
ORD002850,CUST00059,2025-06-22 15:20:00,Pending,Mumbai,Maharashtra,West
ORD001707,CUST00159,2025-06-22 16:14:00,Returned,Ahmedabad,Gujarat,West
ORD003124,CUST00321,2025-06-22 18:51:00,Delivered,Kochi,Kerala,South
ORD001852,CUST00408,2025-06-22 20:20:00,Cancelled,Thiruvananthapuram,Kerala,South
ORD001248,CUST00383,2025-06-22 22:58:00,Returned,Thiruvananthapuram,Kerala,South
ORD000345,CUST00162,2025-06-23 08:11:00,Delivered,Mumbai,Maharashtra,West
ORD000934,CUST00119,2025-06-23 11:13:00,Delivered,Bhubaneswar,Odisha,East
ORD000844,CUST00138,2025-06-23 11:20:00,Delivered,Bengaluru,Karnataka,South
ORD000820,CUST00055,2025-06-23 12:50:00,Delivered,Kochi,Kerala,South
ORD002665,CUST00211,2025-06-23 13:07:00,Delivered,Pune,Maharashtra,West
ORD002982,CUST00480,2025-06-23 17:18:00,Delivered,Delhi,Delhi,North
ORD003175,CUST00089,2025-06-23 18:30:00,Delivered,Delhi,Delhi,North
ORD000165,CUST00416,2025-06-23 22:20:00,Delivered,Chandigarh,Punjab,North
ORD002775,CUST00129,2025-06-24 08:29:00,Delivered,Kochi,Kerala,South
ORD000059,CUST00353,2025-06-24 08:30:00,Delivered,Delhi,Delhi,North
ORD000043,CUST00356,2025-06-24 10:40:00,Delivered,Bhubaneswar,Odisha,East
ORD002517,CUST00445,2025-06-24 10:43:00,Delivered,Jaipur,Rajasthan,North
ORD001866,CUST00277,2025-06-24 13:59:00,Delivered,Noida,Uttar Pradesh,North
ORD002108,CUST00329,2025-06-24 14:48:00,Delivered,Chennai,Tamil Nadu,South
ORD000338,CUST00383,2025-06-24 17:37:00,Delivered,Pune,Maharashtra,West
ORD002890,CUST00404,2025-06-24 17:59:00,Delivered,Surat,Gujarat,West
ORD002289,CUST00203,2025-06-24 20:31:00,Delivered,Pune,Maharashtra,West
ORD000851,CUST00396,2025-06-24 21:53:00,Returned,Surat,Gujarat,West
ORD000907,CUST00244,2025-06-24 22:00:00,Returned,Coimbatore,Tamil Nadu,South
ORD003123,CUST00370,2025-06-25 09:02:00,Delivered,Mumbai,Maharashtra,West
ORD001212,CUST00277,2025-06-25 10:49:00,Delivered,Noida,Uttar Pradesh,North
ORD000302,CUST00101,2025-06-25 10:56:00,Delivered,Chennai,Tamil Nadu,South
ORD000270,CUST00301,2025-06-25 11:38:00,Delivered,Mysuru,Karnataka,South
ORD001147,CUST00033,2025-06-25 14:55:00,Delivered,Mumbai,Maharashtra,West
ORD002439,CUST00428,2025-06-25 15:09:00,Delivered,Hyderabad,Telangana,South
ORD000326,CUST00153,2025-06-25 15:36:00,Delivered,Jaipur,Rajasthan,North
ORD002929,CUST00138,2025-06-25 16:03:00,Cancelled,Bengaluru,Karnataka,South
ORD001837,CUST00111,2025-06-25 18:50:00,Delivered,Bhubaneswar,Odisha,East
ORD001527,CUST00052,2025-06-26 08:33:00,Delivered,Kochi,Kerala,South
ORD000575,CUST00121,2025-06-26 09:13:00,Delivered,Chennai,Tamil Nadu,South
ORD000564,CUST00278,2025-06-26 11:57:00,Cancelled,Chandigarh,Punjab,North
ORD000062,CUST00054,2025-06-26 15:50:00,Delivered,Ahmedabad,Gujarat,West
ORD001217,CUST00179,2025-06-26 16:49:00,Delivered,Hyderabad,Telangana,South
ORD001996,CUST00243,2025-06-26 19:00:00,Delivered,Surat,Gujarat,West
ORD001447,CUST00122,2025-06-26 19:06:00,Delivered,Raipur,Chhattisgarh,Central
ORD001960,CUST00400,2025-06-26 20:56:00,Cancelled,Surat,Gujarat,West
ORD002822,CUST00175,2025-06-26 21:42:00,Returned,Nagpur,Maharashtra,West
ORD002103,CUST00294,2025-06-27 10:38:00,Delivered,Noida,Uttar Pradesh,North
ORD002396,CUST00173,2025-06-27 14:25:00,Returned,Pune,Maharashtra,West
ORD001646,CUST00276,2025-06-27 20:03:00,Pending,Jaipur,Rajasthan,North
ORD002207,CUST00292,2025-06-28 08:34:00,Delivered,Hyderabad,Telangana,South
ORD001880,CUST00049,2025-06-28 12:12:00,Cancelled,Chennai,Tamil Nadu,South
ORD000683,CUST00287,2025-06-28 13:26:00,Delivered,Nagpur,Maharashtra,West
ORD001124,CUST00202,2025-06-28 13:31:00,Cancelled,Kochi,Kerala,South
