cart_id,customer_id,product_id,cart_date,cart_status,quantity
CART003414,CUST00288,PROD0132,2025-06-15 16:48:00,Abandoned,1
CART003415,CUST00423,PROD0121,2025-03-19 12:41:00,Active,1
CART003416,CUST00472,PROD0150,2024-10-04 12:03:00,Abandoned,1
CART003417,CUST00172,PROD0125,2025-08-28 07:50:00,Purchased,1
CART003418,CUST00481,PROD0024,2024-11-30 07:36:00,Abandoned,1
CART003419,CUST00128,PROD0119,2025-06-12 07:50:00,Abandoned,1
CART003420,CUST00029,PROD0121,2025-04-28 17:25:00,Abandoned,3
CART003421,CUST00073,PROD0170,2024-12-08 22:09:00,Abandoned,1
CART003422,CUST00487,PROD0058,2025-04-17 15:46:00,Abandoned,2
CART003423,CUST00200,PROD0128,2025-01-17 16:15:00,Abandoned,1
CART003424,CUST00374,PROD0173,2024-12-12 16:41:00,Abandoned,3
CART003425,CUST00199,PROD0105,2025-03-12 19:23:00,Abandoned,1
CART003426,CUST00451,PROD0150,2025-06-29 16:11:00,Purchased,1
CART003427,CUST00445,PROD0128,2024-12-22 10:26:00,Abandoned,3
CART003428,CUST00204,PROD0112,2024-08-17 07:40:00,Active,3
CART003429,CUST00105,PROD0048,2024-07-14 06:55:00,Purchased,1
CART003430,CUST00129,PROD0133,2024-10-18 14:29:00,Purchased,2
CART003431,CUST00095,PROD0052,2025-05-31 08:04:00,Purchased,1
CART003432,CUST00049,PROD0183,2024-08-22 13:52:00,Abandoned,1
CART003433,CUST00161,PROD0029,2024-08-09 17:52:00,Abandoned,2
CART003434,CUST00080,PROD0031,2025-07-02 08:05:00,Abandoned,1
CART003435,CUST00072,PROD0119,2024-06-18 22:36:00,Abandoned,1
CART003436,CUST00285,PROD0183,2024-10-24 18:53:00,Abandoned,2
CART003437,CUST00055,PROD0087,2024-09-19 08:05:00,Abandoned,1
CART003438,CUST00194,PROD0192,2025-07-18 09:43:00,Abandoned,1
CART003439,CUST00084,PROD0118,2025-05-22 22:13:00,Active,1
CART003440,CUST00202,PROD0018,2024-10-01 20:50:00,Abandoned,1
CART003441,CUST00487,PROD0046,2024-08-06 18:27:00,Purchased,3
CART003442,CUST00246,PROD0135,2024-10-24 15:46:00,Abandoned,1
CART003443,CUST00004,PROD0081,2025-01-10 21:28:00,Abandoned,1
CART003444,CUST00189,PROD0144,2024-12-18 08:32:00,Abandoned,1
CART003445,CUST00087,PROD0166,2024-11-03 19:32:00,Abandoned,1
CART003446,CUST00159,PROD0166,2025-07-11 06:17:00,Active,1
CART003447,CUST00370,PROD0031,2024-06-13 20:46:00,Abandoned,2
CART003448,CUST00054,PROD0040,2025-01-31 19:25:00,Active,2
CART003449,CUST00090,PROD0031,2024-07-04 18:35:00,Purchased,1
CART003450,CUST00051,PROD0176,2024-07-12 06:47:00,Abandoned,1
CART003451,CUST00459,PROD0121,2024-06-15 10:23:00,Abandoned,1
CART003452,CUST00451,PROD0066,2024-10-20 16:38:00,Abandoned,1
CART003453,CUST00243,PROD0057,2025-04-11 17:01:00,Abandoned,1
CART003454,CUST00184,PROD0132,2024-07-13 08:17:00,Active,2
CART003455,CUST00291,PROD0121,2024-06-28 11:44:00,Purchased,1
CART003456,CUST00237,PROD0111,2024-10-22 13:00:00,Active,1
CART003457,CUST00197,PROD0078,2024-11-19 11:36:00,Active,1
CART003458,CUST00138,PROD0063,2024-12-16 11:31:00,Abandoned,1
CART003459,CUST00273,PROD0166,2025-05-09 15:54:00,Purchased,1
CART003460,CUST00272,PROD0084,2024-11-02 16:17:00,Abandoned,3
CART003461,CUST00214,PROD0132,2025-08-12 13:39:00,Abandoned,1
CART003462,CUST00021,PROD0066,2024-06-20 19:11:00,Purchased,1
CART003463,CUST00497,PROD0183,2025-03-23 08:16:00,Purchased,2
CART003464,CUST00058,PROD0119,2024-08-08 17:04:00,Purchased,1
CART003465,CUST00154,PROD0119,2024-07-05 08:34:00,Abandoned,1
CART003466,CUST00293,PROD0121,2024-10-27 18:02:00,Abandoned,1
CART003467,CUST00446,PROD0023,2025-04-07 21:19:00,Abandoned,1
CART003468,CUST00310,PROD0127,2025-05-30 13:13:00,Abandoned,1
CART003469,CUST00011,PROD0155,2024-11-25 08:16:00,Abandoned,2
CART003470,CUST00383,PROD0112,2025-08-31 22:21:00,Purchased,1
CART003471,CUST00345,PROD0128,2024-12-25 14:29:00,Abandoned,1
CART003472,CUST00395,PROD0119,2024-11-26 15:52:00,Purchased,1
CART003473,CUST00017,PROD0031,2024-07-25 06:12:00,Abandoned,1
CART003474,CUST00439,PROD0121,2025-08-15 14:18:00,Purchased,1
CART003475,CUST00354,PROD0066,2024-06-10 06:59:00,Active,2
CART003476,CUST00074,PROD0050,2024-10-27 11:58:00,Active,2
CART003477,CUST00301,PROD0063,2024-08-17 13:50:00,Abandoned,1
CART003478,CUST00065,PROD0166,2025-07-20 21:41:00,Purchased,3
CART003479,CUST00414,PROD0166,2025-06-04 17:05:00,Abandoned,3
CART003480,CUST00423,PROD0095,2024-10-23 19:26:00,Abandoned,1
CART003481,CUST00293,PROD0119,2025-04-01 21:30:00,Abandoned,1
CART003482,CUST00036,PROD0064,2025-07-06 09:13:00,Purchased,1
CART003483,CUST00148,PROD0166,2024-10-02 12:58:00,Abandoned,1
CART003484,CUST00129,PROD0166,2025-04-14 08:32:00,Active,1
CART003485,CUST00467,PROD0173,2025-04-04 12:00:00,Purchased,2
CART003486,CUST00353,PROD0121,2024-11-18 17:32:00,Abandoned,1
CART003487,CUST00025,PROD0150,2024-07-23 12:17:00,Abandoned,1
CART003488,CUST00112,PROD0095,2024-10-20 16:34:00,Purchased,2
CART003489,CUST00494,PROD0176,2025-02-09 17:13:00,Abandoned,3
CART003490,CUST00184,PROD0114,2024-10-05 22:49:00,Abandoned,2
CART003491,CUST00085,PROD0119,2025-05-27 17:40:00,Purchased,1
CART003492,CUST00030,PROD0119,2025-05-07 09:31:00,Abandoned,1
CART003493,CUST00363,PROD0166,2025-08-23 16:21:00,Abandoned,1
CART003494,CUST00012,PROD0084,2025-03-04 07:51:00,Abandoned,2
CART003495,CUST00472,PROD0172,2025-03-02 22:19:00,Active,1
CART003496,CUST00002,PROD0068,2025-07-13 08:58:00,Purchased,1
CART003497,CUST00220,PROD0031,2024-10-02 23:24:00,Abandoned,1
CART003498,CUST00450,PROD0029,2024-08-08 17:51:00,Abandoned,1
CART003499,CUST00136,PROD0046,2024-08-23 09:24:00,Abandoned,1
CART003500,CUST00281,PROD0171,2024-12-31 17:48:00,Abandoned,1
CART003501,CUST00085,PROD0132,2025-02-25 11:13:00,Abandoned,1
CART003502,CUST00329,PROD0050,2025-01-25 12:54:00,Purchased,1
CART003503,CUST00343,PROD0172,2025-07-31 13:19:00,Abandoned,2
CART003504,CUST00443,PROD0005,2024-11-02 08:35:00,Active,1
CART003505,CUST00106,PROD0073,2025-06-27 07:46:00,Purchased,1
CART003506,CUST00320,PROD0068,2025-01-29 12:34:00,Purchased,2
CART003507,CUST00138,PROD0173,2024-09-13 14:55:00,Abandoned,2
CART003508,CUST00013,PROD0116,2025-08-23 12:16:00,Purchased,1
CART003509,CUST00267,PROD0128,2024-10-13 11:19:00,Purchased,1
CART003510,CUST00120,PROD0047,2025-07-21 09:44:00,Abandoned,2
CART003511,CUST00144,PROD0166,2024-09-12 17:36:00,Abandoned,1
CART003512,CUST00379,PROD0066,2024-06-28 13:48:00,Purchased,2
CART003513,CUST00495,PROD0119,2024-10-06 09:11:00,Purchased,1
CART003514,CUST00320,PROD0131,2025-07-05 22:20:00,Purchased,2
CART003515,CUST00431,PROD0121,2024-11-26 21:57:00,Purchased,1
CART003516,CUST00329,PROD0050,2024-12-20 15:05:00,Purchased,1
CART003517,CUST00450,PROD0066,2025-05-31 15:46:00,Abandoned,1
CART003518,CUST00376,PROD0051,2025-05-05 08:12:00,Abandoned,1
CART003519,CUST00232,PROD0031,2024-12-30 08:21:00,Abandoned,2
CART003520,CUST00371,PROD0021,2024-12-13 17:23:00,Purchased,2
CART003521,CUST00321,PROD0024,2024-10-23 07:04:00,Abandoned,1
CART003522,CUST00081,PROD0128,2025-02-16 13:02:00,Purchased,1
CART003523,CUST00263,PROD0155,2024-11-06 07:51:00,Abandoned,1
CART003524,CUST00346,PROD0024,2025-06-12 15:00:00,Abandoned,3
CART003525,CUST00487,PROD0087,2025-02-09 20:34:00,Purchased,2
CART003526,CUST00106,PROD0011,2024-11-09 09:57:00,Purchased,2
CART003527,CUST00243,PROD0116,2025-03-23 19:23:00,Abandoned,1
CART003528,CUST00021,PROD0119,2025-02-24 23:19:00,Abandoned,1
CART003529,CUST00356,PROD0113,2025-07-11 16:20:00,Abandoned,1
CART003530,CUST00247,PROD0140,2025-06-12 19:47:00,Active,1
CART003531,CUST00052,PROD0066,2024-06-09 19:15:00,Active,1
CART003532,CUST00277,PROD0151,2025-01-22 15:20:00,Abandoned,1
CART003533,CUST00122,PROD0119,2025-04-02 09:50:00,Abandoned,2
CART003534,CUST00490,PROD0166,2024-12-02 11:38:00,Abandoned,2
CART003535,CUST00113,PROD0024,2024-06-24 09:09:00,Abandoned,1
CART003536,CUST00017,PROD0166,2024-12-12 14:21:00,Purchased,2
CART003537,CUST00473,PROD0199,2025-07-27 07:26:00,Abandoned,2
CART003538,CUST00207,PROD0119,2025-06-05 08:59:00,Abandoned,2
CART003539,CUST00484,PROD0133,2025-01-04 09:01:00,Abandoned,3
CART003540,CUST00485,PROD0104,2025-02-25 09:58:00,Active,2
CART003541,CUST00201,PROD0165,2024-07-19 18:41:00,Abandoned,1
CART003542,CUST00228,PROD0128,2024-07-21 08:01:00,Purchased,1
CART003543,CUST00451,PROD0066,2024-10-24 22:40:00,Purchased,2
CART003544,CUST00191,PROD0165,2024-11-13 11:42:00,Abandoned,2
CART003545,CUST00249,PROD0174,2024-10-24 10:51:00,Active,1
CART003546,CUST00492,PROD0133,2025-05-11 09:25:00,Abandoned,1
CART003547,CUST00252,PROD0066,2024-10-05 10:26:00,Abandoned,1
CART003548,CUST00495,PROD0050,2024-09-30 10:09:00,Active,1
CART003549,CUST00391,PROD0112,2024-11-09 08:40:00,Abandoned,2
CART003550,CUST00138,PROD0076,2024-07-02 17:59:00,Abandoned,1
CART003551,CUST00055,PROD0066,2024-12-28 18:10:00,Abandoned,1
CART003552,CUST00090,PROD0047,2024-10-04 18:53:00,Abandoned,1
CART003553,CUST00094,PROD0192,2025-01-26 18:09:00,Purchased,2
CART003554,CUST00405,PROD0128,2025-03-30 22:12:00,Abandoned,1
CART003555,CUST00320,PROD0173,2024-08-27 14:31:00,Abandoned,1
CART003556,CUST00042,PROD0166,2024-11-26 08:47:00,Purchased,2
CART003557,CUST00189,PROD0092,2024-11-26 06:22:00,Abandoned,1
CART003558,CUST00378,PROD0066,2025-02-14 13:08:00,Abandoned,1
CART003559,CUST00267,PROD0118,2025-07-06 17:31:00,Purchased,2
CART003560,CUST00230,PROD0009,2025-06-17 10:35:00,Abandoned,1
CART003561,CUST00228,PROD0005,2024-10-31 20:03:00,Active,1
CART003562,CUST00170,PROD0173,2025-02-20 12:10:00,Purchased,1
CART003563,CUST00172,PROD0015,2025-04-20 06:02:00,Abandoned,2
CART003564,CUST00251,PROD0084,2025-01-03 20:58:00,Abandoned,2
CART003565,CUST00351,PROD0123,2025-07-12 23:21:00,Abandoned,1
CART003566,CUST00007,PROD0119,2025-02-03 21:47:00,Purchased,1
CART003567,CUST00199,PROD0121,2025-03-30 14:51:00,Purchased,2
CART003568,CUST00420,PROD0031,2025-02-01 23:29:00,Purchased,1
CART003569,CUST00138,PROD0047,2024-09-04 10:39:00,Abandoned,1
CART003570,CUST00396,PROD0035,2024-10-06 08:18:00,Abandoned,1
CART003571,CUST00351,PROD0040,2024-06-11 11:57:00,Active,1
CART003572,CUST00138,PROD0078,2025-04-29 07:21:00,Active,1
CART003573,CUST00017,PROD0063,2025-07-06 22:56:00,Abandoned,1
CART003574,CUST00498,PROD0152,2024-11-28 06:45:00,Purchased,2
CART003575,CUST00247,PROD0119,2025-01-20 22:25:00,Purchased,1
CART003576,CUST00025,PROD0119,2025-04-07 18:02:00,Abandoned,1
CART003577,CUST00494,PROD0035,2025-07-15 23:01:00,Purchased,1
CART003578,CUST00327,PROD0166,2025-06-11 11:16:00,Purchased,1
CART003579,CUST00348,PROD0021,2024-11-30 19:50:00,Abandoned,3
CART003580,CUST00129,PROD0021,2025-01-21 15:56:00,Abandoned,1
CART003581,CUST00173,PROD0119,2025-02-08 14:28:00,Abandoned,1
CART003582,CUST00243,PROD0198,2025-08-06 16:02:00,Active,2
CART003583,CUST00073,PROD0068,2025-07-03 06:16:00,Purchased,1
CART003584,CUST00483,PROD0111,2025-06-24 22:46:00,Abandoned,1
CART003585,CUST00202,PROD0131,2025-06-25 22:21:00,Abandoned,1
CART003586,CUST00081,PROD0166,2025-01-18 18:44:00,Abandoned,1
CART003587,CUST00218,PROD0130,2024-11-27 12:02:00,Purchased,2
CART003588,CUST00197,PROD0119,2024-09-12 18:21:00,Abandoned,1
CART003589,CUST00106,PROD0051,2024-10-11 17:27:00,Purchased,1
CART003590,CUST00074,PROD0084,2024-07-27 13:32:00,Abandoned,1
CART003591,CUST00490,PROD0084,2024-11-14 21:33:00,Abandoned,1
CART003592,CUST00244,PROD0119,2024-11-18 22:28:00,Active,1
CART003593,CUST00346,PROD0180,2025-07-01 18:22:00,Abandoned,1
CART003594,CUST00321,PROD0003,2025-02-15 13:04:00,Purchased,1
CART003595,CUST00233,PROD0119,2025-04-23 18:42:00,Purchased,2
CART003596,CUST00018,PROD0133,2025-06-10 19:41:00,Purchased,1
CART003597,CUST00146,PROD0145,2024-12-14 10:53:00,Abandoned,1
CART003598,CUST00242,PROD0192,2025-07-26 06:56:00,Purchased,1
CART003599,CUST00175,PROD0087,2024-07-15 09:51:00,Active,1
CART003600,CUST00382,PROD0166,2025-07-05 12:35:00,Abandoned,1
CART003601,CUST00388,PROD0112,2024-09-08 06:59:00,Abandoned,1
CART003602,CUST00423,PROD0087,2025-08-26 21:53:00,Abandoned,1
CART003603,CUST00232,PROD0066,2024-06-05 14:42:00,Active,1
CART003604,CUST00278,PROD0113,2025-01-03 20:57:00,Purchased,2
CART003605,CUST00144,PROD0118,2025-03-16 06:13:00,Abandoned,1
CART003606,CUST00462,PROD0133,2024-06-23 06:13:00,Abandoned,2
CART003607,CUST00465,PROD0146,2024-11-20 09:48:00,Active,3
CART003608,CUST00052,PROD0116,2024-08-18 14:54:00,Abandoned,1
CART003609,CUST00464,PROD0146,2025-05-16 16:46:00,Abandoned,1
CART003610,CUST00469,PROD0068,2024-06-18 23:10:00,Active,1
CART003611,CUST00163,PROD0040,2025-07-26 15:19:00,Purchased,1
CART003612,CUST00473,PROD0119,2024-06-28 09:16:00,Abandoned,1
CART003613,CUST00451,PROD0015,2025-02-05 07:23:00,Purchased,1
CART003614,CUST00340,PROD0064,2024-06-16 15:28:00,Purchased,2
CART003615,CUST00141,PROD0118,2025-05-11 23:15:00,Abandoned,2
CART003616,CUST00156,PROD0135,2025-07-22 17:56:00,Purchased,1
CART003617,CUST00347,PROD0166,2025-06-16 19:30:00,Purchased,1
CART003618,CUST00497,PROD0011,2025-08-24 07:52:00,Abandoned,1
CART003619,CUST00206,PROD0166,2024-10-01 16:46:00,Purchased,1
CART003620,CUST00314,PROD0131,2024-06-04 10:42:00,Active,1
CART003621,CUST00232,PROD0064,2025-01-06 18:31:00,Purchased,1
CART003622,CUST00146,PROD0132,2025-06-29 23:16:00,Abandoned,1
CART003623,CUST00029,PROD0128,2025-07-10 22:25:00,Abandoned,1
CART003624,CUST00237,PROD0197,2025-02-17 22:47:00,Active,2
CART003625,CUST00318,PROD0051,2024-10-12 19:53:00,Abandoned,1
CART003626,CUST00214,PROD0079,2024-06-10 18:44:00,Abandoned,2
CART003627,CUST00445,PROD0095,2025-03-28 10:37:00,Purchased,1
CART003628,CUST00242,PROD0088,2025-03-02 17:49:00,Abandoned,1
CART003629,CUST00239,PROD0066,2024-06-21 23:42:00,Purchased,2
CART003630,CUST00007,PROD0064,2024-11-26 11:33:00,Purchased,1
CART003631,CUST00265,PROD0095,2024-10-04 23:57:00,Purchased,1
CART003632,CUST00055,PROD0111,2025-06-17 09:33:00,Purchased,1
CART003633,CUST00332,PROD0145,2024-10-10 10:15:00,Abandoned,1
CART003634,CUST00340,PROD0131,2025-07-06 12:02:00,Abandoned,1
CART003635,CUST00116,PROD0116,2024-06-27 22:32:00,Abandoned,1
CART003636,CUST00444,PROD0116,2024-11-23 19:34:00,Active,1
CART003637,CUST00120,PROD0055,2025-06-10 15:43:00,Abandoned,3
CART003638,CUST00253,PROD0025,2025-04-28 21:58:00,Abandoned,2
CART003639,CUST00466,PROD0121,2024-12-20 21:32:00,Purchased,1
CART003640,CUST00007,PROD0121,2025-04-03 18:17:00,Abandoned,2
CART003641,CUST00271,PROD0130,2025-02-19 23:14:00,Abandoned,1
CART003642,CUST00450,PROD0119,2025-04-13 14:46:00,Abandoned,1
CART003643,CUST00458,PROD0112,2025-03-15 16:53:00,Abandoned,3
CART003644,CUST00456,PROD0121,2024-08-15 21:21:00,Purchased,3
CART003645,CUST00494,PROD0031,2024-11-27 08:14:00,Abandoned,1
CART003646,CUST00040,PROD0047,2025-01-03 12:05:00,Abandoned,3
CART003647,CUST00013,PROD0172,2025-07-10 16:57:00,Abandoned,2
CART003648,CUST00172,PROD0112,2024-11-14 16:38:00,Abandoned,3
CART003649,CUST00247,PROD0025,2024-10-09 11:59:00,Abandoned,1
CART003650,CUST00483,PROD0119,2025-03-25 21:17:00,Abandoned,1
CART003651,CUST00441,PROD0116,2025-07-20 20:17:00,Purchased,1
CART003652,CUST00336,PROD0102,2024-08-01 08:45:00,Abandoned,1
CART003653,CUST00027,PROD0088,2025-02-25 15:33:00,Abandoned,1
CART003654,CUST00232,PROD0095,2025-01-01 11:27:00,Abandoned,1
CART003655,CUST00253,PROD0068,2024-10-12 16:48:00,Purchased,1
CART003656,CUST00062,PROD0170,2025-07-26 09:50:00,Abandoned,1
CART003657,CUST00138,PROD0120,2025-01-29 21:27:00,Abandoned,1
CART003658,CUST00134,PROD0046,2024-09-15 16:14:00,Abandoned,1
CART003659,CUST00446,PROD0074,2024-07-23 19:22:00,Abandoned,1
CART003660,CUST00189,PROD0053,2024-10-22 08:49:00,Abandoned,1
CART003661,CUST00327,PROD0121,2025-07-16 19:19:00,Purchased,1
CART003662,CUST00074,PROD0135,2024-08-24 18:28:00,Abandoned,1
CART003663,CUST00030,PROD0020,2024-11-30 19:15:00,Active,1
CART003664,CUST00139,PROD0066,2025-05-09 06:58:00,Purchased,1
CART003665,CUST00237,PROD0136,2024-09-08 12:22:00,Active,2
CART003666,CUST00412,PROD0196,2024-11-25 22:52:00,Purchased,1
CART003667,CUST00347,PROD0024,2024-06-17 07:53:00,Purchased,1
CART003668,CUST00356,PROD0031,2025-02-17 18:50:00,Purchased,1
CART003669,CUST00321,PROD0095,2024-07-20 07:05:00,Active,1
CART003670,CUST00105,PROD0043,2024-12-02 16:36:00,Abandoned,3
CART003671,CUST00323,PROD0166,2025-08-20 10:11:00,Abandoned,1
CART003672,CUST00113,PROD0173,2025-03-27 10:08:00,Abandoned,3
CART003673,CUST00321,PROD0138,2025-07-06 14:48:00,Abandoned,2
CART003674,CUST00271,PROD0102,2025-06-08 12:19:00,Active,2
CART003675,CUST00167,PROD0112,2025-02-16 11:30:00,Abandoned,1
CART003676,CUST00119,PROD0063,2025-07-03 19:35:00,Purchased,1
CART003677,CUST00260,PROD0165,2024-10-05 22:49:00,Abandoned,1
CART003678,CUST00478,PROD0131,2024-08-22 19:41:00,Active,2
CART003679,CUST00388,PROD0166,2024-10-10 07:05:00,Abandoned,1
CART003680,CUST00343,PROD0075,2024-06-30 22:02:00,Abandoned,1
CART003681,CUST00289,PROD0068,2024-06-03 06:50:00,Purchased,2
CART003682,CUST00192,PROD0066,2025-04-05 12:58:00,Abandoned,1
CART003683,CUST00344,PROD0004,2024-06-04 23:00:00,Purchased,1
CART003684,CUST00494,PROD0064,2025-03-17 16:55:00,Purchased,1
CART003685,CUST00142,PROD0024,2025-07-02 20:47:00,Abandoned,1
CART003686,CUST00110,PROD0133,2024-09-04 17:50:00,Abandoned,1
CART003687,CUST00045,PROD0183,2024-10-02 18:25:00,Active,3
CART003688,CUST00083,PROD0006,2025-07-09 21:06:00,Abandoned,1
CART003689,CUST00159,PROD0112,2024-10-05 16:16:00,Abandoned,1
CART003690,CUST00296,PROD0025,2025-07-15 19:56:00,Purchased,1
CART003691,CUST00094,PROD0066,2025-06-26 17:15:00,Abandoned,1
CART003692,CUST00271,PROD0179,2025-02-27 10:57:00,Abandoned,1
CART003693,CUST00119,PROD0128,2024-11-11 07:39:00,Abandoned,2
CART003694,CUST00053,PROD0064,2024-06-29 21:54:00,Abandoned,1
CART003695,CUST00063,PROD0166,2025-07-21 18:40:00,Active,1
CART003696,CUST00045,PROD0066,2025-08-10 10:31:00,Purchased,1
CART003697,CUST00267,PROD0067,2025-08-31 07:40:00,Abandoned,1
CART003698,CUST00019,PROD0131,2024-10-24 12:25:00,Active,1
CART003699,CUST00045,PROD0114,2024-11-06 15:39:00,Abandoned,1
CART003700,CUST00428,PROD0190,2025-04-29 08:06:00,Abandoned,2
CART003701,CUST00249,PROD0029,2025-03-08 10:45:00,Abandoned,1
CART003702,CUST00118,PROD0131,2025-03-02 17:26:00,Abandoned,1
CART003703,CUST00380,PROD0176,2025-01-06 10:51:00,Abandoned,1
CART003704,CUST00129,PROD0190,2024-10-09 17:47:00,Purchased,2
CART003705,CUST00464,PROD0132,2025-06-02 11:05:00,Abandoned,1
CART003706,CUST00458,PROD0134,2024-10-24 16:46:00,Abandoned,1
CART003707,CUST00258,PROD0166,2025-06-24 12:35:00,Abandoned,2
CART003708,CUST00103,PROD0084,2025-02-04 06:43:00,Abandoned,1
CART003709,CUST00149,PROD0128,2025-01-25 20:21:00,Abandoned,1
CART003710,CUST00326,PROD0119,2024-08-16 23:08:00,Purchased,2
CART003711,CUST00113,PROD0135,2024-08-22 11:24:00,Purchased,1
CART003712,CUST00449,PROD0004,2025-08-19 19:16:00,Purchased,1
CART003713,CUST00006,PROD0166,2025-04-02 17:25:00,Abandoned,1
CART003714,CUST00471,PROD0128,2024-07-18 22:17:00,Abandoned,2
CART003715,CUST00228,PROD0064,2025-06-08 18:00:00,Abandoned,2
CART003716,CUST00301,PROD0168,2025-06-24 23:39:00,Active,1
CART003717,CUST00443,PROD0068,2024-11-22 06:53:00,Abandoned,3
CART003718,CUST00374,PROD0066,2025-02-24 16:05:00,Active,1
CART003719,CUST00051,PROD0166,2025-06-07 09:38:00,Abandoned,2
CART003720,CUST00268,PROD0051,2025-07-04 08:29:00,Abandoned,1
CART003721,CUST00010,PROD0192,2025-06-24 17:23:00,Purchased,1
CART003722,CUST00007,PROD0052,2024-11-27 10:36:00,Active,1
CART003723,CUST00351,PROD0144,2025-01-10 14:19:00,Purchased,1
CART003724,CUST00400,PROD0132,2025-08-04 15:38:00,Active,2
CART003725,CUST00080,PROD0178,2024-09-07 11:21:00,Purchased,3
CART003726,CUST00346,PROD0121,2024-10-23 09:27:00,Abandoned,1
CART003727,CUST00052,PROD0166,2024-11-22 23:11:00,Abandoned,1
CART003728,CUST00467,PROD0063,2025-05-05 13:33:00,Active,1
CART003729,CUST00102,PROD0166,2025-03-16 16:42:00,Abandoned,1
CART003730,CUST00259,PROD0166,2024-06-29 21:17:00,Abandoned,1
CART003731,CUST00396,PROD0166,2025-05-12 20:27:00,Abandoned,1
CART003732,CUST00243,PROD0133,2024-08-07 18:49:00,Abandoned,1
CART003733,CUST00354,PROD0166,2024-07-19 07:30:00,Purchased,1
CART003734,CUST00259,PROD0131,2025-04-15 17:20:00,Abandoned,1
CART003735,CUST00007,PROD0128,2025-07-14 14:41:00,Active,2
CART003736,CUST00301,PROD0192,2024-11-22 12:40:00,Abandoned,1
CART003737,CUST00007,PROD0178,2025-01-21 13:49:00,Abandoned,1
CART003738,CUST00018,PROD0068,2024-06-02 23:30:00,Abandoned,1
CART003739,CUST00480,PROD0040,2025-01-06 21:06:00,Abandoned,1
CART003740,CUST00386,PROD0119,2024-09-06 19:51:00,Abandoned,2
CART003741,CUST00387,PROD0180,2024-06-01 11:09:00,Active,1
CART003742,CUST00500,PROD0155,2025-06-11 06:53:00,Abandoned,1
CART003743,CUST00351,PROD0152,2024-07-10 14:49:00,Abandoned,1
CART003744,CUST00403,PROD0017,2024-10-15 07:31:00,Abandoned,1
CART003745,CUST00428,PROD0140,2025-03-01 13:19:00,Purchased,2
CART003746,CUST00213,PROD0166,2024-09-25 17:13:00,Abandoned,2
CART003747,CUST00113,PROD0017,2024-10-12 20:29:00,Purchased,1
CART003748,CUST00422,PROD0112,2024-08-23 07:42:00,Purchased,3
CART003749,CUST00129,PROD0193,2025-07-26 09:07:00,Abandoned,1
CART003750,CUST00040,PROD0130,2025-06-17 14:29:00,Abandoned,1
CART003751,CUST00113,PROD0150,2025-01-06 13:49:00,Abandoned,1
CART003752,CUST00480,PROD0179,2024-11-04 14:15:00,Abandoned,1
CART003753,CUST00305,PROD0066,2024-06-29 08:52:00,Abandoned,2
CART003754,CUST00498,PROD0066,2025-04-24 14:44:00,Abandoned,1
CART003755,CUST00168,PROD0031,2024-06-24 21:08:00,Purchased,1
CART003756,CUST00396,PROD0095,2024-12-28 17:23:00,Abandoned,1
CART003757,CUST00363,PROD0068,2024-06-30 22:21:00,Abandoned,1
CART003758,CUST00053,PROD0087,2024-06-29 14:06:00,Purchased,2
CART003759,CUST00455,PROD0061,2024-12-10 16:17:00,Abandoned,1
CART003760,CUST00494,PROD0024,2025-03-08 21:19:00,Purchased,1
CART003761,CUST00241,PROD0050,2024-08-12 18:34:00,Abandoned,1
CART003762,CUST00029,PROD0064,2025-03-22 17:29:00,Purchased,1
CART003763,CUST00267,PROD0001,2024-07-25 16:09:00,Abandoned,2
CART003764,CUST00129,PROD0172,2025-06-29 10:34:00,Abandoned,1
CART003765,CUST00450,PROD0121,2025-02-14 17:22:00,Abandoned,2
CART003766,CUST00188,PROD0133,2025-03-08 06:53:00,Active,2
CART003767,CUST00323,PROD0025,2024-10-14 17:31:00,Active,3
CART003768,CUST00106,PROD0102,2024-11-01 15:53:00,Abandoned,1
CART003769,CUST00086,PROD0064,2024-11-30 17:59:00,Abandoned,2
CART003770,CUST00246,PROD0121,2024-11-20 09:41:00,Abandoned,2
CART003771,CUST00326,PROD0028,2024-12-07 18:02:00,Purchased,2
CART003772,CUST00360,PROD0171,2024-09-21 22:49:00,Abandoned,3
CART003773,CUST00133,PROD0021,2024-12-15 09:49:00,Purchased,1
CART003774,CUST00335,PROD0170,2025-07-20 19:10:00,Abandoned,1
CART003775,CUST00253,PROD0199,2025-01-20 12:47:00,Active,3
CART003776,CUST00457,PROD0065,2024-06-06 15:28:00,Purchased,1
CART003777,CUST00431,PROD0166,2025-01-30 15:01:00,Abandoned,1
CART003778,CUST00046,PROD0183,2024-11-19 09:16:00,Abandoned,1
CART003779,CUST00452,PROD0166,2025-01-15 20:40:00,Active,1
CART003780,CUST00361,PROD0066,2025-02-11 09:16:00,Active,1
CART003781,CUST00408,PROD0200,2025-08-04 21:42:00,Abandoned,1
CART003782,CUST00251,PROD0055,2024-10-17 21:46:00,Active,1
CART003783,CUST00369,PROD0004,2024-11-11 13:18:00,Purchased,1
CART003784,CUST00103,PROD0024,2025-01-04 23:22:00,Active,1
CART003785,CUST00311,PROD0068,2024-09-27 16:36:00,Abandoned,1
CART003786,CUST00018,PROD0047,2025-06-06 07:33:00,Active,1
CART003787,CUST00018,PROD0031,2024-11-18 12:31:00,Abandoned,1
